Date,ADA-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,KMD-USD,LTC-USD,XLM-USD,XRP-USD
2019-03-24,0.06170399859547615,165.9362335205078,17.285356521606445,4022.168212890625,0.0020540000405162573,136.98692321777344,1.0491039752960205,60.223876953125,0.1060120016336441,0.3089919984340668
2019-03-25,0.05902500078082085,161.61814880371094,16.841007232666016,3963.070556640625,0.00204299995675683,135.03102111816406,1.0127300024032593,59.49673843383789,0.10246899724006653,0.30405500531196594
2019-03-26,0.062369998544454575,161.43804931640625,16.335664749145508,3985.080810546875,0.0020540000405162573,135.46035766601562,1.0137150287628174,59.343528747558594,0.10337900370359421,0.3050599992275238
2019-03-27,0.0675949975848198,173.18057250976562,16.781343460083008,4087.066162109375,0.002085000043734908,140.9881591796875,1.0685160160064697,62.25143051147461,0.10806199908256531,0.31246501207351685
2019-03-28,0.06582800298929214,169.45404052734375,16.805330276489258,4069.107177734375,0.002073999959975481,139.41647338867188,1.1270760297775269,61.17048645019531,0.10744000226259232,0.3092460036277771
2019-03-29,0.07128900289535522,170.44998168945312,16.510141372680664,4098.37451171875,0.002087000058963895,142.49742126464844,1.098615050315857,61.301612854003906,0.10757199674844742,0.30792900919914246
2019-03-30,0.07173900306224823,168.58819580078125,16.932212829589844,4106.66015625,0.0020800000056624413,142.09268188476562,1.0963109731674194,60.62196350097656,0.10735899955034256,0.31063199043273926
2019-03-31,0.0697460025548935,168.9375457763672,17.401670455932617,4105.404296875,0.0020800000056624413,141.51409912109375,1.1154979467391968,60.75539779663086,0.1076510027050972,0.3092289865016937
2019-04-01,0.07232999801635742,167.6269989013672,17.950502395629883,4158.18310546875,0.0024610001128166914,141.830322265625,1.1602139472961426,60.67799377441406,0.10961499810218811,0.3127470016479492
2019-04-02,0.08546700328588486,236.13259887695312,19.789783477783203,4879.8779296875,0.002795000094920397,163.9617462158203,1.2295989990234375,76.1932601928711,0.1219009980559349,0.3514989912509918
2019-04-03,0.09072300046682358,298.3525390625,18.753063201904297,4973.02197265625,0.0031640001107007265,161.45880126953125,1.1993249654769897,84.92193603515625,0.12133900076150894,0.3422339856624603
2019-04-04,0.08737000077962875,286.5676574707031,19.142688751220703,4922.798828125,0.003696999978274107,158.0525360107422,1.1971869468688965,84.98090362548828,0.11878799647092819,0.3325130045413971
2019-04-05,0.0912259966135025,292.6411437988281,19.453466415405273,5036.68115234375,0.003590000094845891,165.5148468017578,1.2371189594268799,88.67786407470703,0.1263670027256012,0.36180299520492554
2019-04-06,0.09028899669647217,306.0740966796875,19.115629196166992,5059.8173828125,0.0034390001092106104,165.94720458984375,1.1976150274276733,92.57341766357422,0.12472900003194809,0.3544049859046936
2019-04-07,0.09048400074243546,319.5965270996094,19.110271453857422,5198.89697265625,0.0034179999493062496,174.53164672851562,1.2279139757156372,92.31237030029297,0.13030299544334412,0.3598560094833374
2019-04-08,0.087008997797966,310.1578369140625,18.11370277404785,5289.77099609375,0.0030449999030679464,180.25881958007812,1.2240179777145386,89.4930419921875,0.1319960057735443,0.3582339882850647
2019-04-09,0.08374900370836258,296.04364013671875,18.4350528717041,5204.95849609375,0.0028840000741183758,176.1145782470703,1.1719859838485718,86.7869644165039,0.12538400292396545,0.34946200251579285
2019-04-10,0.08996400237083435,305.21990966796875,18.248579025268555,5324.5517578125,0.003020999953150749,177.3374786376953,1.1509729623794556,88.37773895263672,0.12546199560165405,0.3547919988632202
2019-04-11,0.08338499814271927,272.7096252441406,17.70047950744629,5064.48779296875,0.0027890000492334366,165.4970245361328,1.0463730096817017,79.67799377441406,0.11668500304222107,0.3309839963912964
2019-04-12,0.08346299827098846,282.8531494140625,18.43427085876465,5089.5390625,0.002856000093743205,164.736328125,1.1246579885482788,78.96395874023438,0.1146090030670166,0.3263460099697113
2019-04-13,0.08373100310564041,279.469482421875,18.719797134399414,5096.58642578125,0.0028719999827444553,164.5133514404297,1.0952650308609009,78.22130584716797,0.115897998213768,0.32603099942207336
2019-04-14,0.08464299887418747,288.64715576171875,19.492019653320312,5167.72216796875,0.002882000058889389,167.83851623535156,1.0812870264053345,82.9375228881836,0.11666300147771835,0.32880899310112
2019-04-15,0.08230700343847275,314.1181640625,19.40242576599121,5067.1083984375,0.00279000005684793,161.5741729736328,1.0267479419708252,79.05470275878906,0.11362899839878082,0.3209129869937897
2019-04-16,0.08378300070762634,318.3062744140625,19.827455520629883,5235.5595703125,0.0028349999338388443,167.62344360351562,1.0515919923782349,81.34928131103516,0.11750499904155731,0.3272179961204529
2019-04-17,0.08307400345802307,310.7999572753906,19.603349685668945,5251.93798828125,0.0028099999763071537,166.9507598876953,1.1616950035095215,79.32746887207031,0.1166360005736351,0.33545300364494324
2019-04-18,0.08177500218153,306.9560241699219,22.03847885131836,5298.3857421875,0.0029460000805556774,173.81402587890625,1.1234079599380493,82.07487487792969,0.11736299842596054,0.3370650112628937
2019-04-19,0.0794999971985817,306.8080749511719,24.47528076171875,5303.8125,0.0028929999098181725,173.70843505859375,1.051058053970337,82.56922149658203,0.11573699861764908,0.33190199732780457
2019-04-20,0.07650599628686905,300.7532043457031,25.00752830505371,5337.88623046875,0.002901999978348613,173.7512664794922,1.1055339574813843,81.51249694824219,0.11553200334310532,0.3284760117530823
2019-04-21,0.07410600036382675,290.4802551269531,24.193828582763672,5314.53125,0.0027600000612437725,170.04652404785156,1.0913000106811523,77.33155822753906,0.1124039962887764,0.3224489986896515
2019-04-22,0.0780399963259697,292.81182861328125,23.908109664916992,5399.365234375,0.0027979998849332333,171.87466430664062,1.0875380039215088,76.94807434082031,0.11349499970674515,0.32393398880958557
2019-04-23,0.07452400028705597,291.17388916015625,22.87626075744629,5572.3623046875,0.0027719999197870493,171.4477996826172,1.0492899417877197,74.84502410888672,0.11182399839162827,0.3212220072746277
2019-04-24,0.07264500111341476,278.9366149902344,23.12906837463379,5464.86669921875,0.002598999999463558,165.8260955810547,0.9910740256309509,73.30894470214844,0.10325899720191956,0.3023180067539215
2019-04-25,0.06924399733543396,266.8520202636719,22.243106842041016,5210.515625,0.0025059999898076057,154.4593963623047,0.9319090247154236,71.24811553955078,0.09907499700784683,0.28938400745391846
2019-04-26,0.06921900063753128,263.8792724609375,22.869428634643555,5279.34814453125,0.0025190000887960196,156.3470916748047,0.9639040231704712,73.11534881591797,0.09914000332355499,0.29850199818611145
2019-04-27,0.0701960027217865,263.94091796875,22.34158706665039,5268.291015625,0.0025160000659525394,158.4349365234375,1.0073779821395874,72.12090301513672,0.09995099902153015,0.2967410087585449
2019-04-28,0.06859099864959717,255.47012329101562,22.89933967590332,5285.13916015625,0.0025309999473392963,157.29507446289062,1.0033659934997559,69.72679901123047,0.0987360030412674,0.2974259853363037
2019-04-29,0.06463100016117096,236.61248779296875,21.705066680908203,5247.3525390625,0.0024659999180585146,155.20199584960938,0.9350870251655579,67.96038055419922,0.09647499769926071,0.2942889928817749
2019-04-30,0.07034599781036377,267.7581481933594,22.127836227416992,5350.7265625,0.0025130000431090593,162.16603088378906,0.9794449806213379,74.28087615966797,0.09995300322771072,0.30947598814964294
2019-05-01,0.06901399791240692,271.8164978027344,21.95362091064453,5402.697265625,0.0025210001040250063,160.81834411621094,0.975587010383606,73.65776824951172,0.10135100036859512,0.3046959936618805
2019-05-02,0.06857900321483612,270.1825866699219,23.591930389404297,5505.28369140625,0.0026110000908374786,162.12278747558594,1.0303059816360474,73.77717590332031,0.10027500241994858,0.30323898792266846
2019-05-03,0.06985799968242645,293.01348876953125,23.7496280670166,5768.28955078125,0.0027209999971091747,167.95240783691406,1.041198968887329,79.32653045654297,0.10229499638080597,0.3082219958305359
2019-05-04,0.066880002617836,291.49114990234375,22.88483238220215,5831.16748046875,0.00267999991774559,164.02658081054688,1.0364209413528442,78.0638427734375,0.09967699646949768,0.30455198884010315
2019-05-05,0.06614600121974945,293.94744873046875,23.01995277404785,5795.70849609375,0.002652999944984913,163.45069885253906,1.0469000339508057,75.98436737060547,0.09892699867486954,0.3023419976234436
2019-05-06,0.06678000092506409,287.66448974609375,22.206634521484375,5746.80712890625,0.0025420000310987234,172.65321350097656,1.0723350048065186,74.98275756835938,0.09780900180339813,0.302388995885849
2019-05-07,0.06403599679470062,286.7349853515625,20.864179611206055,5829.50146484375,0.002535999985411763,169.7986602783203,1.1139529943466187,74.69300079345703,0.09492599964141846,0.29968398809432983
2019-05-08,0.06460600346326828,286.29876708984375,20.752676010131836,5982.45751953125,0.0025369999930262566,170.9481658935547,1.0728280544281006,74.62028503417969,0.09369699656963348,0.3007209897041321
2019-05-09,0.06169100105762482,284.1862487792969,18.82835578918457,6174.52880859375,0.0024999999441206455,170.289306640625,1.1628819704055786,74.17713928222656,0.0902319997549057,0.2965089976787567
2019-05-10,0.06342799961566925,287.7300109863281,19.598108291625977,6378.84912109375,0.0025220001116394997,173.1427459716797,1.1317620277404785,77.1666488647461,0.09245199710130692,0.3003869950771332
2019-05-11,0.07517100125551224,356.3663024902344,21.049442291259766,7204.771484375,0.0027540000155568123,194.30433654785156,1.1819610595703125,89.22225952148438,0.10422799736261368,0.3245429992675781
2019-05-12,0.07008600234985352,354.0299377441406,20.830297470092773,6972.37158203125,0.0026650000363588333,187.3253173828125,1.0956350564956665,84.56551361083984,0.09886600077152252,0.31007400155067444
2019-05-13,0.07307200133800507,384.4771423339844,23.81102752685547,7814.9150390625,0.002756000030785799,196.84628295898438,1.1153340339660645,88.05823516845703,0.10041599720716476,0.3254750072956085
2019-05-14,0.08450499922037125,388.95849609375,23.626419067382812,7994.416015625,0.003068000078201294,217.14857482910156,1.1725980043411255,91.62040710449219,0.1129940003156662,0.409061998128891
2019-05-15,0.09395100176334381,402.92724609375,26.894939422607422,8205.16796875,0.0033080000430345535,247.15306091308594,1.2724319696426392,101.74456787109375,0.13700200617313385,0.4560050070285797
2019-05-16,0.08816099911928177,398.7036437988281,26.3258056640625,7884.9091796875,0.0031679999083280563,264.010009765625,1.2082849740982056,95.58558654785156,0.13728299736976624,0.4197070002555847
2019-05-17,0.08325999975204468,364.8514404296875,25.682571411132812,7343.8955078125,0.0029619999695569277,243.76458740234375,1.195317029953003,88.99523162841797,0.1265619993209839,0.38619300723075867
2019-05-18,0.0791039988398552,357.6174621582031,28.396793365478516,7271.2080078125,0.003005000064149499,234.59523010253906,1.1225939989089966,86.70018768310547,0.12883299589157104,0.37273600697517395
2019-05-19,0.08699599653482437,421.4932861328125,29.412843704223633,8197.689453125,0.00317799998447299,261.2922058105469,1.1427700519561768,95.32119750976562,0.14148500561714172,0.41769999265670776
2019-05-20,0.08484800159931183,412.8111267089844,29.305387496948242,7978.30908203125,0.0030410001054406166,251.86441040039062,1.1038650274276733,91.4936752319336,0.13554500043392181,0.3980030119419098
2019-05-21,0.0846169963479042,417.5504455566406,32.00737762451172,7963.32763671875,0.003085999982431531,255.21588134765625,1.1747310161590576,91.50775146484375,0.1343259960412979,0.39760300517082214
2019-05-22,0.07795500010251999,392.5086364746094,31.422042846679688,7680.06640625,0.002939000027254224,244.69891357421875,1.1119669675827026,88.2105712890625,0.12425699830055237,0.3766370117664337
2019-05-23,0.08068999648094177,405.84063720703125,31.515735626220703,7881.8466796875,0.0029609999619424343,245.96566772460938,1.1848050355911255,89.17677307128906,0.12516699731349945,0.3812040090560913
2019-05-24,0.08086899667978287,409.05120849609375,33.841392517089844,7987.37158203125,0.0029949999880045652,249.4849853515625,1.1900650262832642,99.90303039550781,0.12594400346279144,0.38454100489616394
2019-05-25,0.08050200343132019,406.7406005859375,35.0531005859375,8052.5439453125,0.0029909999575465918,251.75987243652344,1.1966359615325928,102.67231750488281,0.12582099437713623,0.38703998923301697
2019-05-26,0.08601400256156921,432.8406982421875,34.10485076904297,8673.2158203125,0.003092000028118491,267.06964111328125,1.252493977546692,111.4186019897461,0.13313500583171844,0.40841299295425415
2019-05-27,0.09169500321149826,443.79632568359375,33.68067932128906,8805.7783203125,0.003140999935567379,272.8626403808594,1.3239719867706299,118.03260040283203,0.13686899840831757,0.4341680109500885
2019-05-28,0.09281499683856964,434.9962158203125,33.36094665527344,8719.9619140625,0.0031479999888688326,271.7687072753906,1.4108970165252686,114.93115997314453,0.13896000385284424,0.4465489983558655
2019-05-29,0.09086699783802032,454.1231384277344,33.744354248046875,8659.4873046875,0.0031270000617951155,269.4556884765625,1.5023349523544312,115.08123016357422,0.13649100065231323,0.4437130093574524
2019-05-30,0.08450999855995178,424.623291015625,32.29106521606445,8319.47265625,0.0032579998951405287,255.85894775390625,1.3748530149459839,108.79557800292969,0.13006700575351715,0.4223949909210205
2019-05-31,0.08944100141525269,445.0699462890625,32.748165130615234,8574.501953125,0.0034409998916089535,268.1135559082031,1.433377981185913,114.53695678710938,0.13366399705410004,0.4385739862918854
2019-06-01,0.09053300321102142,434.46014404296875,33.013648986816406,8564.0166015625,0.003418999956920743,265.3912658691406,1.4544559717178345,112.61927032470703,0.13310100138187408,0.43058300018310547
2019-06-02,0.09657800197601318,443.77154541015625,33.174049377441406,8742.9580078125,0.003398000029847026,270.22552490234375,1.607422947883606,114.70283508300781,0.13762299716472626,0.4447849988937378
2019-06-03,0.08870799839496613,408.6597900390625,31.391956329345703,8208.9951171875,0.003197999903932214,252.60792541503906,1.509294033050537,107.46857452392578,0.12998299300670624,0.4257639944553375
2019-06-04,0.08248600363731384,382.66015625,29.380624771118164,7707.77099609375,0.00304200011305511,241.3387908935547,1.555271029472351,102.08782196044922,0.12207700312137604,0.4006670117378235
2019-06-05,0.08343800157308578,398.3830871582031,31.006263732910156,7824.2314453125,0.0030700000934302807,247.05101013183594,1.480584979057312,103.84928894042969,0.12128400057554245,0.4027320146560669
2019-06-06,0.08347199857234955,396.9295349121094,31.480104446411133,7822.0234375,0.0030869999900460243,249.47433471679688,1.5732070207595825,111.10722351074219,0.12438199669122696,0.4195399880409241
2019-06-07,0.08580700308084488,401.43377685546875,31.587482452392578,8043.951171875,0.003109999932348728,250.93035888671875,1.6169739961624146,117.3744125366211,0.12754200398921967,0.42313000559806824
2019-06-08,0.0842130035161972,394.2401123046875,32.066322326660156,7954.1279296875,0.003083999967202544,245.73809814453125,1.708279013633728,118.55203247070312,0.12627699971199036,0.41241100430488586
2019-06-09,0.07947000116109848,381.1663513183594,30.558286666870117,7688.0771484375,0.003011999884620309,233.08670043945312,1.608731985092163,115.1323013305664,0.11991500109434128,0.388265997171402
2019-06-10,0.08553700149059296,394.5821533203125,32.064727783203125,8000.32958984375,0.003091000020503998,247.52012634277344,1.6463899612426758,129.07144165039062,0.12393999844789505,0.4004270136356354
2019-06-11,0.0879649966955185,387.9107360839844,32.262657165527344,7927.71435546875,0.0030580000020563602,245.78182983398438,1.5932070016860962,136.0297393798828,0.12282700091600418,0.3942610025405884
2019-06-12,0.09652499854564667,396.3805236816406,34.68638610839844,8145.857421875,0.0030670000705868006,260.9032897949219,1.6388980150222778,135.65374755859375,0.12644599378108978,0.4017600119113922
2019-06-13,0.08973900228738785,411.94171142578125,35.14314270019531,8230.923828125,0.0030739998910576105,256.1687927246094,1.6743379831314087,131.3517608642578,0.1247280016541481,0.40088701248168945
2019-06-14,0.09061899781227112,421.2868957519531,33.07638168334961,8693.8330078125,0.0031240000389516354,264.08746337890625,1.5921519994735718,133.0532684326172,0.12532000243663788,0.40592101216316223
2019-06-15,0.09168300032615662,422.8269348144531,32.825862884521484,8838.375,0.003157000057399273,269.0193176269531,1.5873700380325317,138.12709045410156,0.12674200534820557,0.4104189872741699
2019-06-16,0.0923210009932518,428.3208923339844,32.40272521972656,8994.48828125,0.003186000045388937,269.22320556640625,1.6101189851760864,137.12225341796875,0.1298159956932068,0.42751601338386536
2019-06-17,0.09355700016021729,432.5172119140625,33.917877197265625,9320.3525390625,0.0031900000758469105,274.3511047363281,1.611664056777954,134.43809509277344,0.1310350000858307,0.44808000326156616
2019-06-18,0.08914799988269806,413.9409484863281,34.339508056640625,9081.7626953125,0.0031250000465661287,265.0518493652344,1.5349440574645996,135.1587371826172,0.1245649978518486,0.42876100540161133
2019-06-19,0.08997900038957596,416.91082763671875,35.28719711303711,9273.521484375,0.0031300000846385956,269.4317932128906,1.5080540180206299,136.6031951904297,0.12430199980735779,0.4368169903755188
2019-06-20,0.08738499879837036,413.5577392578125,36.7260627746582,9527.16015625,0.0031610000878572464,271.69500732421875,1.4002900123596191,135.47984313964844,0.12150699645280838,0.42982301115989685
2019-06-21,0.08956199884414673,439.4546203613281,38.81591796875,10144.556640625,0.003223000094294548,294.9102783203125,1.4179480075836182,138.88375854492188,0.12404800206422806,0.44318801164627075
2019-06-22,0.09436699748039246,480.1722412109375,37.79975509643555,10701.69140625,0.0032790000550448895,309.38031005859375,1.360368013381958,141.90304565429688,0.12905000150203705,0.47476398944854736
2019-06-23,0.09664399921894073,475.0171813964844,37.134727478027344,10855.37109375,0.00330400001257658,307.8277893066406,1.3615800142288208,136.88217163085938,0.12737800180912018,0.4682910144329071
2019-06-24,0.09771899878978729,476.2541198730469,37.43363952636719,11011.1025390625,0.0033680000342428684,310.4246826171875,1.4071409702301025,135.5327606201172,0.1277489960193634,0.47008800506591797
2019-06-25,0.09635700285434723,479.8144226074219,36.0082893371582,11790.9169921875,0.0033919999841600657,318.1263122558594,1.3609739542007446,136.48939514160156,0.12449099868535995,0.4682289958000183
2019-06-26,0.09681999683380127,485.5693054199219,35.69831085205078,13016.2314453125,0.003378999885171652,336.753173828125,1.2553420066833496,131.2650909423828,0.12262800335884094,0.4674510061740875
2019-06-27,0.08644899725914001,413.27044677734375,33.82358932495117,11182.806640625,0.0033289999701082706,294.26763916015625,1.1110730171203613,114.40476989746094,0.10749399662017822,0.40875399112701416
2019-06-28,0.08929499983787537,436.79681396484375,34.549739837646484,12407.33203125,0.003490000031888485,311.2261047363281,1.31905996799469,120.15009307861328,0.11202000081539154,0.42731499671936035
2019-06-29,0.09042199701070786,442.7227478027344,35.360107421875,11959.37109375,0.0034050000831484795,320.05889892578125,1.3658599853515625,133.66278076171875,0.11450400203466415,0.4293780028820038
2019-06-30,0.08209799975156784,399.4703674316406,32.442481994628906,10817.1552734375,0.0032579998951405287,290.69598388671875,1.3642120361328125,122.24911499023438,0.10434500128030777,0.3964110016822815
2019-07-01,0.08382199704647064,416.6455383300781,32.922298431396484,10583.134765625,0.003237999975681305,293.64111328125,1.3870630264282227,122.5837173461914,0.10528399795293808,0.4068619906902313
2019-07-02,0.08107700198888779,407.8871765136719,32.00923538208008,10801.677734375,0.003203999949619174,291.596435546875,1.3531520366668701,119.24369812011719,0.10339000076055527,0.40020400285720825
2019-07-03,0.08299800008535385,422.6094055175781,32.66749954223633,11961.26953125,0.0033130000811070204,303.0999755859375,1.3368250131607056,122.56411743164062,0.10672400146722794,0.4085319936275482
